OrderID;Bestelldatum;Lieferdatum;CustomerID;ProductID;SalesRepID;Menge;Einzelpreis;Rabatt;Status;Kanal
O00262;2024-07-19;2024-07-21;K0299;P0025;SR015;1;1720,68;0.0;Abgeschlossen;Online
O00263;2024-11-28;2024-12-11;K0347;P0068;SR020;1;264.97;0.0;Abgeschlossen;Partner
O00264;2024-09-19;2024-10-01;K0084;P0019;SR010;10;1688.22;0.0;Abgeschlossen;Telefon
O00265;2024-04-16;2024-04-18;K0287;P0048;SR005;2;1172.45;0.0;Abgeschlossen;Partner
O00266;10/04/2022;2022-04-15;K0074;P0019;SR018;1;1739.8;0.0;Abgeschlossen;Online
O00267;23.11.2023;2023-12-06;K0294;P0040;SR020;3;281.08;0.0;Abgeschlossen;Telefon
O00268;2024-04-18;2024-04-25;K0077;P0042;SR004;1;994.01;0.2;Storniert;Außendienst
O00269;2022-09-11;2022-09-22;K0363;P0004;SR012;1;211.47;0.05;Abgeschlossen;Telefon
O00270;2022-02-08;2022-02-13;K0010;P0016;SR006;1;320.41;0.15;Abgeschlossen;Außendienst
O00271;2023-11-28;2023-12-05;K0024;P0063;SR001;1;76.16;0.0;Abgeschlossen;Partner
O00272;2022-11-12;2022-11-17;K0094;P0033;SR004;2;1116.47;0.2;Abgeschlossen;Außendienst
O00273;2023-06-13;2023-06-20;K0073;P0053;SR014;5;658.11;0.0;Abgeschlossen;Online
O00274;2023-10-14;2023-10-22;K0059;P0035;SR005;1;950.03;0.05;Storniert;Online
O00275;09/16/2023;2023-09-26;K0052;P0032;SR010;1;612.19;0.0;Zurückgestellt;Online
O00276;27/03/2022;2022-03-28;K0276;P0055;SR018;10;115.37;0.05;Abgeschlossen;Online
O00277;2023-03-12;2023-03-22;K0129;P0049;SR012;1;792.23;0.0;Abgeschlossen;Online
O00278;03.06.2024;2024-06-07;K0372;P0072;SR014;10;2580.2;0.05;Abgeschlossen;Online
O00279;2023-12-01;2023-12-05;K0126;P0085;SR012;2;723.21;0.05;Abgeschlossen;Online
O00280;28.09.2024;2024-10-11;K0345;P0023;SR017;1;37.36;0.05;Abgeschlossen;Partner
O00281;2024-01-04;2024-01-11;K0064;P0046;SR018;3;2413.63;0.0;Abgeschlossen;Partner
O00282;2023-01-28;2023-01-30;K0011;P0036;SR013;2;180.39;0.0;Zurückgestellt;Partner
O00283;2022-01-15;2022-01-19;K0361;P0078;SR010;2;2002.92;0.0;Abgeschlossen;Online
O00284;14.05.2022;2022-05-24;K0345;P0078;SR007;1;2033.91;0.05;Abgeschlossen;Telefon
O00285;07/18/2024;2024-07-19;K0348;P0003;SR014;2;154.55;0.0;Storniert;Telefon
O00286;2024-10-11;2024-10-17;K0349;P0067;SR020;1;197.77;0.0;Storniert;Telefon
O00287;2023-04-08;2023-04-20;K0172;P0011;SR002;1;167.69;0.0;Abgeschlossen;Telefon
O00288;28/05/2023;2023-06-01;K0013;P0076;SR013;1;2460.2;0.0;Abgeschlossen;Außendienst
O00289;03.07.2024;2024-07-13;K0318;P0057;SR005;10;31,76;0.0;Storniert;Außendienst
O00290;2024-06-03;2024-06-05;K0227;P0008;SR015;1;2948.76;0.1;Abgeschlossen;Telefon
O00291;2024-07-17;2024-07-24;K0338;P0080;SR001;1;517.09;0.0;Abgeschlossen;Außendienst
O00292;2022-07-30;2022-07-31;K0301;P0025;SR004;1;1786.19;0.0;Abgeschlossen;Telefon
O00293;2023-01-16;2023-01-20;K0372;P0080;SR019;1;491.93;0.05;Abgeschlossen;Außendienst
O00294;2024-08-19;2024-08-24;K0278;P0019;SR009;1;1765.29;0.0;Abgeschlossen;Online
O00295;2023-12-06;2023-12-10;K0287;P0007;SR020;2;1874.28;0.0;Abgeschlossen;Telefon
O00296;2023-09-06;2023-09-13;K0355;P0043;SR013;1;39.43;0.15;Abgeschlossen;Partner
O00297;05/05/2023;2023-05-13;K0239;P0080;SR007;10;502.34;0.05;Abgeschlossen;Online
O00298;2022-08-24;2022-08-27;K0038;P0046;SR004;1;2387.27;0.1;Abgeschlossen;Online
O00299;2023-05-19;2023-05-22;K0135;P0023;SR015;1;35.14;0.0;In Bearbeitung;Online
O00300;2024-07-23;2024-07-27;K0174;P0027;SR012;1;718.53;0.0;In Bearbeitung;Telefon
O00301;24.01.2023;2023-01-28;K0061;P0019;SR009;2;1655.31;0.0;Abgeschlossen;Partner
O00302;2023-11-03;;K0275;P0038;SR007;3;93.36;0.1;Zurückgestellt;Partner
O00303;09.12.2022;2022-12-18;K0241;P0085;SR004;5;779.09;0.0;Abgeschlossen;Online
O00304;04/07/2023;2023-07-14;K0248;P0064;SR019;5;674.61;0.0;Abgeschlossen;Online
O00305;2022-11-18;2022-12-02;K0157;P0055;SR018;2;109.82;0.0;Abgeschlossen;Online
O00306;2024-07-12;2024-07-20;K0319;P0044;SR019;1;2078,98;0.0;Abgeschlossen;Telefon
O00307;2023-07-21;2023-07-25;K0043;P0038;SR003;1;85.84;0.0;Abgeschlossen;Online
O00308;10.10.2022;2022-10-24;K0350;P0036;SR006;2;182.21;0.0;Abgeschlossen;Außendienst
O00309;2024-08-24;2024-09-04;K0208;P0075;SR002;3;103.72;0.0;Abgeschlossen;Außendienst
O00310;29/11/2023;2023-12-12;K0283;P0060;SR016;3;97,79;0.15;Abgeschlossen;Telefon
O00311;2023-09-18;;K0072;P0074;SR006;3;745.61;0.0;Abgeschlossen;Außendienst
O00312;2022-02-17;2022-02-27;K0276;P0039;SR013;5;210.92;0.2;Abgeschlossen;Telefon
O00313;2024-03-11;2024-03-13;K0201;P0049;SR007;1;787.9;0.05;Abgeschlossen;Partner
O00314;2024-09-27;2024-09-28;K0284;P0023;SR003;1;37,67;0.0;Abgeschlossen;Außendienst
O00315;2023-11-01;2023-11-15;K0266;P0002;SR008;1;1609.1;0.0;Abgeschlossen;Außendienst
O00316;27.09.2023;2023-10-04;K0106;P0017;SR009;2;576.14;0.05;Abgeschlossen;Online
O00317;2024-07-01;2024-07-03;K0104;P0001;SR008;2;742,71;0.0;Abgeschlossen;Telefon
O00318;2023-12-12;2023-12-24;K0047;P0037;SR016;3;460.91;0.1;In Bearbeitung;Telefon
O00319;2023-01-11;2023-01-23;K0222;P0059;SR017;1;349.92;0.0;Storniert;Online
O00320;2024-04-22;2024-05-05;K0035;P0028;SR018;10;565.02;0.0;In Bearbeitung;Online
O00321;2022-02-24;2022-02-26;K0260;P0006;SR018;2;1109.25;0.0;Abgeschlossen;Online
O00322;2024-08-08;2024-08-16;K0364;P0018;SR013;1;232.6;0.05;Abgeschlossen;Telefon
O00323;2022-12-29;2023-01-03;K0010;P0078;SR001;2;2014.91;0.05;Abgeschlossen;Online
O00324;2024-06-24;;K0366;P0005;SR009;2;144.32;0.05;Abgeschlossen;Online
O00325;2024-02-12;2024-02-25;K0307;P0001;SR001;1;793.15;0.0;Abgeschlossen;Online
O00326;2022-07-17;2022-07-30;K0349;P0009;SR010;2;3392.33;0.0;Abgeschlossen;Außendienst
O00327;2024-05-26;2024-05-28;K0320;P0027;SR018;1;729.83;0.0;Abgeschlossen;Online
O00328;31.03.2022;2022-04-02;K0337;P0036;SR011;1;179.67;0.0;Zurückgestellt;Außendienst
O00329;2022-07-14;2022-07-24;K0292;P0022;SR014;2;133.49;0.15;In Bearbeitung;Online
O00330;19.05.2022;;K0353;P0041;SR019;5;92,52;0.0;In Bearbeitung;Telefon
O00331;2023-09-25;2023-09-29;K0011;P0079;SR003;3;1128.3;0.0;Abgeschlossen;Online
O00332;2023-11-05;2023-11-08;K0020;P0031;SR019;2;86,19;0.0;Zurückgestellt;Telefon
O00333;2023-05-12;2023-05-16;K0376;P0043;SR013;5;38.63;0.0;Abgeschlossen;Außendienst
O00334;2022-01-13;2022-01-15;K0165;P0024;SR019;1;813.2;0.05;Abgeschlossen;Online
O00335;2024-05-22;2024-06-03;K0105;P0031;SR003;1;81.46;0.0;Abgeschlossen;Online
O00336;13.06.2022;2022-06-19;K0104;P0035;SR018;1;991.16;0.0;In Bearbeitung;Außendienst
O00337;2022-06-20;2022-07-03;K0011;P0049;SR018;1;823.04;0.05;Abgeschlossen;Online
O00338;28.05.2022;2022-06-03;K0288;P0078;SR016;1;2012.04;0.0;Abgeschlossen;Telefon
O00339;26/02/2024;2024-03-05;K0213;P0051;SR013;10;819.77;0.15;Zurückgestellt;Online
O00340;2023-12-15;2023-12-24;K0391;P0056;SR013;2;156.4;0.0;Abgeschlossen;Telefon
O00341;2022-10-30;2022-11-04;K0186;P0081;SR001;5;887.56;0.0;Abgeschlossen;Außendienst
O00342;2024-03-25;2024-04-06;K0048;P0083;SR020;5;410.25;0.0;Abgeschlossen;Außendienst
O00343;2023-09-23;2023-10-05;K0273;P0085;SR016;5;777.3;0.0;Abgeschlossen;Außendienst
O00344;2023-09-23;2023-09-24;K0384;P0027;SR016;3;705.92;0.0;Abgeschlossen;Telefon
O00345;2023-01-17;2023-01-29;K0088;P0023;SR011;1;36.01;0.0;Abgeschlossen;Online
O00346;2024-04-17;2024-04-25;K0389;P0025;SR012;2;1799.9;0.0;Abgeschlossen;Online
O00347;2024-09-20;2024-10-01;K0300;P0031;SR017;1;82.04;0.2;Abgeschlossen;Außendienst
O00348;2024-09-22;2024-09-30;K0004;P0049;SR015;2;806.59;0.05;Abgeschlossen;Online
O00349;2023-12-31;2024-01-14;K0205;P0049;SR003;1;816.46;0.05;In Bearbeitung;Partner
O00350;01/25/2024;2024-02-02;K0272;P0036;SR007;2;174.56;0.0;Abgeschlossen;Partner
O00351;2022-04-04;2022-04-17;K0009;P0082;SR011;2;54.46;0.0;In Bearbeitung;Außendienst
O00352;2024-02-28;2024-03-04;K0244;P0085;SR001;2;788.11;0.15;In Bearbeitung;Außendienst
O00353;2022-12-11;2022-12-19;K0045;P0039;SR018;1;219.38;0.0;Abgeschlossen;Partner
O00354;2023-10-31;2023-11-07;K0367;P0004;SR010;1;203.92;0.0;Storniert;Online
O00355;13.11.2023;2023-11-27;K0372;P0063;SR004;2;79.17;0.0;Abgeschlossen;Partner
O00356;23/04/2023;2023-04-27;K0335;P0083;SR016;1;393.58;0.0;Abgeschlossen;Online
O00357;2022-01-04;2022-01-09;K0066;P0041;SR020;2;96.23;0.2;Abgeschlossen;Online
O00358;2022-08-07;;K0267;P0085;SR007;3;746.01;0.1;Abgeschlossen;Online
O00359;2023-10-18;2023-10-23;K0146;P0019;SR001;2;1647.8;0.1;Abgeschlossen;Telefon
O00360;09.11.2022;2022-11-23;K0193;P0008;SR012;3;3221.1;0.0;In Bearbeitung;Partner
O00361;2022-11-23;2022-11-24;K0373;P0051;SR013;1;871.73;0.2;In Bearbeitung;Online
O00362;2022-07-19;2022-07-22;K0357;P0025;SR017;3;1799.46;0.0;Storniert;Online
O00363;2022-10-24;2022-10-28;K0227;P0062;SR015;2;244.61;0.0;In Bearbeitung;Telefon
O00364;2022-12-11;2022-12-12;K0076;P0049;SR018;10;793.72;0.0;Zurückgestellt;Außendienst
O00365;2022-03-11;2022-03-13;K0322;P0052;SR006;1;986.19;0.2;Abgeschlossen;Online
O00366;22/02/2024;2024-02-27;K0338;P0012;SR016;1;917.38;0.0;Abgeschlossen;Telefon
O00367;2023-07-15;2023-07-27;K0301;P0074;SR019;3;698.48;0.0;Abgeschlossen;Telefon
O00368;10.04.2024;2024-04-24;K0033;P0069;SR010;1;67.01;0.1;Abgeschlossen;Online
O00369;2022-08-29;2022-09-01;K0334;P0016;SR008;2;298.42;0.0;Abgeschlossen;Online
O00370;2022-03-13;2022-03-15;K0045;P0072;SR013;2;2592.09;0.0;Abgeschlossen;Partner
O00371;2022-10-14;2022-10-24;K0266;P0038;SR018;1;93.7;0.2;Abgeschlossen;Telefon
O00372;2023-01-21;2023-01-24;K0023;P0031;SR004;3;87.84;0.05;Abgeschlossen;Online
O00373;2023-06-18;2023-06-25;K0039;P0071;SR013;1;612.25;0.15;Abgeschlossen;Partner
O00374;2024-02-02;2024-02-12;K0323;P0035;SR009;3;1007,46;0.0;Abgeschlossen;Partner
O00375;08.07.2023;2023-07-10;K0310;P0032;SR003;2;598.36;0.0;Abgeschlossen;Partner
O00376;20/07/2022;2022-07-27;K0116;P0036;SR002;1;182.9;0.1;Abgeschlossen;Telefon
O00377;01.08.2023;2023-08-10;K0251;P0013;SR012;1;190.91;0.0;In Bearbeitung;Online
O00378;03.09.2024;2024-09-13;K0273;P0071;SR016;1;615,78;0.0;Abgeschlossen;Online
O00379;2023-05-26;2023-06-06;K0372;P0082;SR014;2;54.18;0.2;In Bearbeitung;Telefon
O00380;2022-06-28;2022-07-03;K0368;P0030;SR013;1;32,61;0.0;In Bearbeitung;Partner
O00381;2022-01-22;2022-01-29;K0381;P0037;SR017;5;449.05;0.0;Abgeschlossen;Außendienst
O00382;01/15/2022;2022-01-27;K0008;P0079;SR006;2;1097.68;0.2;Abgeschlossen;Partner
O00383;2024-07-07;2024-07-10;K0351;P0078;SR001;5;2088.9;0.0;Abgeschlossen;Außendienst
O00384;2022-12-16;2022-12-22;K0217;P0064;SR019;1;680.97;0.1;Storniert;Partner
O00385;17/03/2024;2024-03-21;K0136;P0028;SR005;5;617.09;0.0;Storniert;Partner
O00386;2024-07-31;2024-08-06;K0030;P0046;SR002;1;2331.42;0.05;Abgeschlossen;Online
O00387;2024-04-21;2024-04-23;K0271;P0066;SR010;1;957.06;0.0;Abgeschlossen;Online
O00388;2024-06-17;2024-06-28;K0275;P0035;SR002;1;982.42;0.0;Abgeschlossen;Partner
O00389;2024-05-12;2024-05-24;K0021;P0018;SR016;1;232.81;0.15;Zurückgestellt;Partner
O00390;2024-03-29;2024-04-07;K0254;P0017;SR012;2;615.91;0.0;Zurückgestellt;Außendienst
O00391;2023-12-02;2023-12-09;K0007;P0031;SR005;2;83.45;0.0;Abgeschlossen;Außendienst
O00392;30.07.2023;2023-08-12;K0262;P0024;SR007;1;855.86;0.05;Abgeschlossen;Telefon
O00393;22/01/2023;2023-02-05;K0374;P0065;SR008;2;2581.2;0.0;Abgeschlossen;Partner
O00394;2022-04-15;2022-04-22;K0316;P0026;SR001;1;92.16;0.0;Abgeschlossen;Telefon
O00395;2024-01-15;2024-01-20;K0156;P0015;SR014;2;291.43;0.15;Abgeschlossen;Online
O00396;2022-07-26;2022-08-02;K0147;P0061;SR013;5;391.08;0.0;Abgeschlossen;Online
O00397;19.12.2024;2024-12-29;K0170;P0047;SR011;2;269.44;0.0;Storniert;Online
O00398;31.01.2023;2023-02-12;K0301;P0084;SR009;1;327.82;0.05;Abgeschlossen;Telefon
O00399;28/01/2023;2023-02-04;K0079;P0006;SR009;1;1155.48;0.1;Storniert;Partner
O00400;2022-05-19;2022-05-27;K0368;P0016;SR018;5;314,07;0.0;Abgeschlossen;Außendienst
O00401;25.03.2024;2024-04-02;K0290;P0008;SR006;5;3232.55;0.0;In Bearbeitung;Online
O00402;08.01.2022;2022-01-11;K0140;P0027;SR009;2;706.46;0.15;Abgeschlossen;Telefon
O00403;2022-09-01;2022-09-04;K0113;P0038;SR014;2;88.13;0.05;Storniert;Online
O00404;07/03/2023;2023-03-16;K0027;P0083;SR006;2;414.92;0.2;Abgeschlossen;Partner
O00405;2023-10-27;2023-10-28;K0069;P0053;SR011;1;679.03;0.05;Abgeschlossen;Online
O00406;2024-02-22;2024-03-04;K0399;P0075;SR002;2;108.61;0.0;Abgeschlossen;Online
O00407;02.07.2024;2024-07-06;K0386;P0051;SR009;1;826.37;0.0;Abgeschlossen;Telefon
O00408;2023-08-01;2023-08-02;K0292;P0063;SR009;5;78.36;0.05;Abgeschlossen;Online
O00409;14.12.2024;2024-12-17;K0331;P0052;SR004;3;977.99;0.0;Abgeschlossen;Außendienst
O00410;21.06.2022;2022-06-26;K0023;P0017;SR009;2;567.47;0.2;Zurückgestellt;Online
O00411;2022-10-13;2022-10-21;K0363;P0011;SR007;5;177.42;0.0;Abgeschlossen;Online
O00412;2022-04-02;2022-04-04;K0279;P0016;SR003;1;326.08;0.0;Abgeschlossen;Online
O00413;2023-04-08;2023-04-19;K0181;P0084;SR015;5;324.08;0.0;Abgeschlossen;Online
O00414;2022-08-31;2022-09-06;K0183;P0010;SR012;5;1017.2;0.05;Abgeschlossen;Telefon
O00415;15.12.2023;2023-12-17;K0077;P0039;SR014;1;215.63;0.0;Storniert;Außendienst
O00416;10/18/2023;2023-10-21;K0077;P0084;SR009;2;322.91;0.0;Abgeschlossen;Telefon
O00417;2023-01-08;2023-01-21;K0047;P0042;SR006;1;982.41;0.05;Abgeschlossen;Außendienst
O00418;2024-05-07;2024-05-16;K0335;P0032;SR016;2;605.95;0.1;Abgeschlossen;Telefon
O00419;2023-04-27;;K0356;P0029;SR004;10;1721.17;0.05;Zurückgestellt;Partner
O00420;31.07.2024;2024-08-03;K0399;P0018;SR012;2;238.88;0.0;Abgeschlossen;Online
O00421;23/02/2022;2022-03-07;K0357;P0019;SR017;1;1719,96;0.05;Abgeschlossen;Außendienst
O00422;2023-05-17;;K0188;P0019;SR001;3;1671.92;0.1;Abgeschlossen;Online
O00423;2024-06-28;2024-07-11;K0241;P0053;SR014;1;662.21;0.0;Abgeschlossen;Telefon
O00424;06/13/2023;2023-06-23;K0203;P0055;SR019;2;113.12;0.0;Zurückgestellt;Telefon
O00425;2023-03-25;2023-04-01;K0109;P0052;SR005;2;973.73;0.1;In Bearbeitung;Telefon
O00426;2024-01-31;2024-02-11;K0195;P0022;SR005;1;129.65;0.0;In Bearbeitung;Online
O00427;2022-01-23;2022-02-05;K0055;P0009;SR009;1;3219,03;0.15;Abgeschlossen;Online
O00428;07.10.2023;2023-10-09;K0248;P0006;SR004;1;1097.53;0.0;Abgeschlossen;Online
O00429;14/04/2024;2024-04-26;K0067;P0013;SR014;2;205,45;0.0;In Bearbeitung;Telefon
O00430;2022-06-11;2022-06-22;K0083;P0020;SR020;2;148.45;0.1;Abgeschlossen;Außendienst
O00431;2024-07-05;2024-07-18;K0265;P0078;SR015;1;2109.73;0.15;Abgeschlossen;Außendienst
O00432;11/09/2022;2022-11-19;K0313;P0078;SR005;1;2147.5;0.0;Storniert;Telefon
O00433;20.07.2024;2024-07-26;K0045;P0064;SR003;1;640.1;0.05;Abgeschlossen;Online
O00434;2022-10-15;2022-10-17;K0243;P0033;SR017;1;1152.04;0.0;Abgeschlossen;Telefon
O00435;2024-02-05;2024-02-07;K0263;P0080;SR014;2;498.83;0.15;Abgeschlossen;Telefon
O00436;2022-11-13;2022-11-27;K0126;P0072;SR002;1;2646.38;0.1;Abgeschlossen;Partner
O00437;2022-08-12;2022-08-14;K0240;P0083;SR016;1;428.31;0.0;Abgeschlossen;Telefon
O00438;2024-09-02;2024-09-04;K0310;P0063;SR008;1;73.34;0.0;Abgeschlossen;Online
O00439;2024-05-30;2024-06-07;K0195;P0008;SR015;1;2939.72;0.1;Abgeschlossen;Online
O00440;2023-09-03;2023-09-17;K0141;P0052;SR004;5;970.39;0.05;Abgeschlossen;Außendienst
O00441;11/02/2023;2023-02-17;K0176;P0039;SR010;1;219.27;0.1;Zurückgestellt;Telefon
O00442;09.06.2022;2022-06-21;K0006;P0072;SR010;2;2581.63;0.2;Storniert;Außendienst
O00443;19/10/2024;2024-11-02;K0078;P0059;SR009;3;340.82;0.0;In Bearbeitung;Partner
O00444;2022-03-16;2022-03-20;K0325;P0058;SR005;1;282.43;0.1;Abgeschlossen;Online
O00445;01/29/2024;2024-02-12;K0348;P0074;SR004;1;707.56;0.1;Abgeschlossen;Telefon
O00446;2024-12-07;2024-12-20;K0181;P0046;SR020;5;2357.24;0.0;Abgeschlossen;Online
O00447;23.07.2022;2022-07-25;K0338;P0056;SR011;1;160.86;0.05;Abgeschlossen;Telefon
O00448;2024-10-27;2024-11-06;K0052;P0082;SR020;2;57.92;0.0;In Bearbeitung;Telefon
O00449;2024-04-25;2024-05-09;K0064;P0045;SR018;3;267.19;0.15;In Bearbeitung;Telefon
O00450;2022-01-09;;K0158;P0054;SR010;1;291.21;0.1;Abgeschlossen;Außendienst
O00451;2024-03-12;2024-03-16;K0293;P0056;SR008;1;151.38;0.15;Abgeschlossen;Partner
O00452;2024-06-14;2024-06-18;K0207;P0041;SR007;3;93.04;0.05;In Bearbeitung;Außendienst
O00453;22/02/2023;2023-02-24;K0284;P0021;SR013;1;136,22;0.05;Abgeschlossen;Außendienst
O00454;2024-07-18;2024-07-29;K0196;P0004;SR009;1;203.55;0.15;Abgeschlossen;Telefon
O00455;2023-07-18;2023-07-20;K0194;P0034;SR001;2;324.42;0.05;Abgeschlossen;Telefon
O00456;2022-07-10;2022-07-12;K0145;P0034;SR008;1;330.82;0.0;Abgeschlossen;Online
O00457;2024-02-08;2024-02-14;K0040;P0027;SR017;1;717.77;0.0;Storniert;Außendienst
O00458;2024-09-18;2024-09-28;K0061;P0044;SR014;1;2084.01;0.0;Abgeschlossen;Telefon
O00459;2024-01-18;2024-01-20;K0390;P0020;SR010;1;137.78;0.0;Abgeschlossen;Online
O00460;14.08.2024;2024-08-26;K0048;P0045;SR015;1;282.05;0.15;Abgeschlossen;Online
O00461;2022-12-06;2022-12-19;K0202;P0014;SR011;2;1240.18;0.0;Abgeschlossen;Online
O00462;2023-12-24;2023-12-30;K0197;P0055;SR008;3;113.41;0.15;Zurückgestellt;Online
O00463;2024-03-26;2024-03-27;K0331;P0068;SR014;3;263.13;0.0;Abgeschlossen;Online
O00464;2023-10-15;;K0161;P0016;SR004;1;312.86;0.1;Storniert;Telefon
O00465;24.07.2023;2023-08-05;K0270;P0028;SR005;5;611.23;0.0;Storniert;Telefon
O00466;2022-04-12;2022-04-25;K0164;P0026;SR006;1;88.9;0.0;Abgeschlossen;Telefon
O00467;2022-01-10;2022-01-18;K0011;P0037;SR003;3;461,46;0.15;Storniert;Online
O00468;2023-07-17;2023-07-23;K0049;P0054;SR011;1;284.59;0.0;Abgeschlossen;Online
O00469;2022-07-30;2022-07-31;K0329;P0016;SR011;3;302.61;0.2;Storniert;Außendienst
O00470;18.04.2022;2022-04-23;K0371;P0048;SR004;1;1173.4;0.0;Abgeschlossen;Außendienst
O00471;2024-08-01;2024-08-03;K0358;P0022;SR006;3;138.41;0.15;Zurückgestellt;Telefon
O00472;2024-09-30;2024-10-05;K0271;P0031;SR020;2;81.7;0.0;Abgeschlossen;Online
O00473;2022-06-09;2022-06-11;K0338;P0083;SR006;1;389.55;0.0;In Bearbeitung;Online
O00474;10/01/2023;2023-10-13;K0303;P0068;SR015;1;265.12;0.15;Abgeschlossen;Online
O00475;20/01/2023;2023-01-22;K0263;P0026;SR019;1;89.2;0.1;Abgeschlossen;Online
O00476;2023-01-19;;K0124;P0003;SR016;2;147.29;0.0;Storniert;Online
O00477;2022-04-19;2022-04-27;K0258;P0056;SR014;1;160.85;0.05;Abgeschlossen;Online
O00478;2024-11-28;2024-12-05;K0272;P0078;SR017;1;2031.68;0.0;Abgeschlossen;Partner
O00479;2023-04-09;2023-04-19;K0273;P0013;SR011;1;197.81;0.0;In Bearbeitung;Außendienst
O00480;2023-08-13;;K0105;P0045;SR013;1;281.01;0.05;In Bearbeitung;Partner
O00481;2023-01-19;2023-01-25;K0349;P0009;SR010;1;3156,33;0.0;Abgeschlossen;Online
O00482;2024-08-28;;K0348;P0002;SR014;5;1529.79;0.0;Abgeschlossen;Außendienst
O00483;2022-07-12;2022-07-14;K0258;P0022;SR009;2;134.35;0.05;Zurückgestellt;Online
O00484;15.11.2023;2023-11-24;K0007;P0046;SR015;3;2462,18;0.05;Abgeschlossen;Außendienst
O00485;02/01/2024;;K0211;P0029;SR009;2;1843.9;0.0;Abgeschlossen;Online
O00486;2024-12-15;2024-12-18;K0056;P0036;SR020;2;181,78;0.0;Abgeschlossen;Partner
O00487;2024-06-06;2024-06-19;K0267;P0044;SR002;10;2140.28;0.0;Zurückgestellt;Telefon
O00488;2022-11-30;2022-12-05;K0077;P0067;SR014;1;189.52;0.0;Abgeschlossen;Außendienst
O00489;2022-01-02;2022-01-03;K0003;P0056;SR014;1;155.05;0.1;Abgeschlossen;Außendienst
O00490;2024-06-03;2024-06-13;K0139;P0019;SR010;1;1607.12;0.15;Abgeschlossen;Außendienst
O00491;2023-09-29;2023-10-02;K0051;P0034;SR015;2;314.31;0.05;Abgeschlossen;Online
O00492;2023-09-01;2023-09-11;K0155;P0040;SR003;1;263.39;0.1;In Bearbeitung;Online
O00493;2023-12-27;2024-01-03;K0258;P0046;SR019;10;2357.83;0.15;Abgeschlossen;Außendienst
O00494;2022-09-18;2022-09-28;K0155;P0032;SR013;2;591.51;0.1;Abgeschlossen;Telefon
O00495;2022-06-23;2022-06-24;K0266;P0059;SR003;10;321.83;0.05;In Bearbeitung;Telefon
O00496;2023-02-24;2023-03-05;K0063;P0075;SR001;2;107.44;0.0;Abgeschlossen;Partner
O00497;23.08.2022;;K0004;P0063;SR010;2;73.07;0.0;Abgeschlossen;Telefon
O00498;08/04/2024;2024-04-16;K0029;P0016;SR015;3;324.68;0.0;In Bearbeitung;Außendienst
O00499;2023-01-14;2023-01-17;K0222;P0019;SR002;2;1630.49;0.05;Abgeschlossen;Telefon
O00500;2023-07-18;2023-07-25;K0302;P0064;SR015;3;666.58;0.1;Abgeschlossen;Online
O00501;2024-06-29;2024-06-30;K0298;P0039;SR001;1;210.61;0.15;Abgeschlossen;Online
O00502;11/12/2024;2024-12-18;K0258;P0027;SR014;1;717.05;0.05;Abgeschlossen;Telefon
O00503;17/03/2024;2024-03-19;K0391;P0085;SR013;2;750.62;0.0;Abgeschlossen;Telefon
O00504;2023-10-26;2023-11-05;K0270;P0034;SR010;1;323.75;0.0;Abgeschlossen;Partner
O00505;25.10.2023;2023-11-07;K0055;P0064;SR019;3;696.9;0.1;Abgeschlossen;Partner
O00506;2023-05-28;;K0216;P0009;SR002;2;3298.6;0.0;Abgeschlossen;Online
O00507;14.02.2023;2023-02-18;K0231;P0049;SR006;1;802.45;0.0;Abgeschlossen;Außendienst
O00508;2023-02-21;2023-02-22;K0299;P0004;SR005;5;206.05;0.0;Abgeschlossen;Online
O00509;25.01.2023;2023-02-08;K0373;P0083;SR018;3;409.52;0.0;Storniert;Partner
O00510;2022-06-10;2022-06-13;K0321;P0049;SR003;1;788.66;0.0;Abgeschlossen;Online
O00511;2022-05-20;2022-06-03;K0129;P0050;SR012;10;827.73;0.05;Storniert;Partner
O00512;2024-08-22;2024-08-27;K0030;P0070;SR002;1;143.81;0.0;Storniert;Online
O00513;04/28/2023;2023-05-06;K0169;P0085;SR004;5;790.73;0.05;In Bearbeitung;Online
O00514;2024-09-07;2024-09-10;K0307;P0079;SR001;1;1063.17;0.0;Abgeschlossen;Telefon
O00515;2022-02-23;2022-03-08;K0117;P0003;SR005;1;149.59;0.0;Abgeschlossen;Online
O00516;2024-05-24;2024-06-02;K0194;P0017;SR016;1;620,18;0.2;Abgeschlossen;Online
O00517;11.04.2023;2023-04-18;K0119;P0012;SR005;5;992.77;0.05;Zurückgestellt;Online
O00518;2024-06-17;2024-06-20;K0040;P0008;SR007;1;3118.61;0.15;Zurückgestellt;Online
O00519;2023-05-28;2023-06-06;K0337;P0010;SR001;2;1009.16;0.15;Storniert;Telefon
O00520;2024-12-14;2024-12-19;K0283;P0038;SR006;2;86,44;0.0;Abgeschlossen;Partner
O00521;2023-09-17;2023-09-29;K0071;P0067;SR006;1;197.84;0.1;Abgeschlossen;Online
O00522;2022-03-11;2022-03-16;K0059;P0003;SR020;1;152.83;0.0;Abgeschlossen;Telefon
O00523;05/04/2023;2023-04-09;K0197;P0057;SR003;2;30.59;0.05;Abgeschlossen;Außendienst
O00524;20.03.2023;;K0387;P0044;SR013;2;2104.76;0.1;In Bearbeitung;Partner
O00525;12/31/2024;2025-01-08;K0284;P0050;SR013;2;887.75;0.0;Zurückgestellt;Telefon
